,departure_airport_id,destination_airport_id,airline_id,distance
911,LIL,SXB,A5,397
912,LIL,TLS,A5,781
913,LRH,ORY,A5,390
914,LRH,PIS,A5,123
915,LRT,ORY,A5,443
916,LYS,BES,A5,779
917,LYS,BIQ,A5,580
918,LYS,BLQ,A5,504
919,LYS,BOD,A5,464
920,LYS,BRU,A5,577
921,LYS,CFE,A5,148
922,LYS,CFR,A5,565
923,LYS,ETZ,A5,372
924,LYS,FCO,A5,721
925,LYS,FLR,A5,528
926,LYS,GOT,A5,1415
927,LYS,LIL,A5,557
928,LYS,MPL,A5,254
929,LYS,MRS,A5,254
930,LYS,MXP,A5,283
931,LYS,NTE,A5,536
932,LYS,PIS,A5,379
933,LYS,PRG,A5,838
934,LYS,PUF,A5,507
935,LYS,RNS,A5,579
936,LYS,SXB,A5,367
937,LYS,VCE,A5,565
938,MPL,LIL,A5,779
939,MPL,LYS,A5,254
940,MPL,NTE,A5,589
941,MPL,SXB,A5,619
942,MRS,LYS,A5,254
943,MRS,SXB,A5,596
944,MRS,TLS,A5,311
945,MXP,LYS,A5,283
946,MXP,NTE,A5,810
947,NCE,BES,A5,1042
948,NCE,BIQ,A5,704
949,NCE,BOD,A5,644
950,NCE,CFE,A5,397
951,NCE,CFR,A5,848
952,NCE,ETZ,A5,596
953,NCE,RNS,A5,848
954,NCE,TLS,A5,470
955,NTE,BOD,A5,267
956,NTE,BRU,A5,608
957,NTE,CLY,A5,967
958,NTE,DUS,A5,761
959,NTE,FSC,A5,1057
960,NTE,LIL,A5,511
961,NTE,LYS,A5,536
962,NTE,MPL,A5,589
963,NTE,MXP,A5,810
964,NTE,SXB,A5,705
965,NTE,TLS,A5,455
966,ORY,AGF,A5,523
967,ORY,AUR,A5,426
968,ORY,BVE,A5,415
969,ORY,CFR,A5,212
970,ORY,DCM,A5,574
971,ORY,LAI,A5,428
972,ORY,LDE,A5,643
973,ORY,LRH,A5,390
974,ORY,LRT,A5,443
975,ORY,PGF,A5,666
976,ORY,RDZ,A5,479
977,ORY,UIP,A5,490
978,PGF,ORY,A5,666
979,PIS,AJA,A5,851
980,PIS,LRH,A5,123
981,PIS,LYS,A5,379
982,PRG,LYS,A5,838
983,PUF,LYS,A5,507
984,RDZ,ORY,A5,479
985,RNS,LYS,A5,579
986,RNS,NCE,A5,848
987,RNS,TLS,A5,548
988,SXB,AMS,A5,465
989,SXB,BOD,A5,757
990,SXB,FCO,A5,831
991,SXB,LIL,A5,397
992,SXB,LYS,A5,367
993,SXB,MPL,A5,619
994,SXB,MRS,A5,596
995,SXB,NTE,A5,705
996,TLS,LIL,A5,781
997,TLS,MRS,A5,311
998,TLS,NCE,A5,470
999,TLS,NTE,A5,455
1000,TLS,RNS,A5,548
1001,UIP,ORY,A5,490
1002,VCE,LYS,A5,565
1003,ABZ,LHR,AA,647
1004,AGP,LHR,AA,1675
1005,AMS,LHR,AA,370
1006,ARN,LHR,AA,1462
1007,ATH,LHR,AA,2426
1008,BCN,LHR,AA,1147
1009,BGO,LHR,AA,1042
1010,BHD,LHR,AA,503
1011,BLQ,LHR,AA,1163
1012,BRU,LHR,AA,350
1013,BSL,LHR,AA,719
1014,BUD,LHR,AA,1489
1015,CDG,LHR,AA,347
1016,CPH,LHR,AA,979
1017,DUB,LHR,AA,449
1018,DUS,LHR,AA,501
1019,EDI,LHR,AA,533
1020,FCO,LHR,AA,1443
1021,FRA,LHR,AA,654
1022,GIB,LHR,AA,1747
1023,GLA,LHR,AA,554
1024,GOT,LHR,AA,1068
1025,GVA,LHR,AA,754
1026,HAJ,LHR,AA,703
1027,HAM,LHR,AA,745
1028,HEL,LHR,AA,1847
1029,HEL,MAN,AA,1811
1030,LBA,LHR,AA,278
1031,LHR,ABZ,AA,647
1032,LHR,AGP,AA,1675
1033,LHR,AMS,AA,370
1034,LHR,ARN,AA,1462
1035,LHR,ATH,AA,2426
1036,LHR,BCN,AA,1147
1037,LHR,BGO,AA,1042
1038,LHR,BHD,AA,503
1039,LHR,BLQ,AA,1163
1040,LHR,BRU,AA,350
1041,LHR,BSL,AA,719
1042,LHR,BUD,AA,1489
1043,LHR,CDG,AA,347
1044,LHR,CPH,AA,979
1045,LHR,DUB,AA,449
1046,LHR,DUS,AA,501
1047,LHR,EDI,AA,533
1048,LHR,FCO,AA,1443
1049,LHR,FRA,AA,654
1050,LHR,GIB,AA,1747
1051,LHR,GLA,AA,554
1052,LHR,GOT,AA,1068
1053,LHR,GVA,AA,754
1054,LHR,HAJ,AA,703
1055,LHR,HAM,AA,745
1056,LHR,HEL,AA,1847
1057,LHR,LBA,AA,278
1058,LHR,LIN,AA,980
1059,LHR,LIS,AA,1563
1060,LHR,LUX,AA,513
1061,LHR,LYS,AA,757
1062,LHR,MAN,AA,242
1063,LHR,MRS,AA,989
1064,LHR,MUC,AA,941
1065,LHR,MXP,AA,936
1066,LHR,NCE,AA,1041
1067,LHR,NCL,AA,404
1068,LHR,OSL,AA,1205
1069,LHR,OTP,AA,2103
1070,LHR,PRG,AA,1044
1071,LHR,PSA,AA,1186
1072,LHR,RTM,AA,341
1073,LHR,SOF,AA,2040
1074,LHR,STR,AA,756
1075,LHR,SVG,AA,909
1076,LHR,TLS,AA,882
1077,LHR,TXL,AA,947
1078,LHR,VCE,AA,1151
1079,LHR,VIE,AA,1275
1080,LHR,WAW,AA,1469
1081,LHR,ZAG,AA,1367
1082,LHR,ZRH,AA,788
1083,LIN,LHR,AA,980
1084,LIS,LHR,AA,1563
1085,LPA,MAD,AA,1764
1086,LUX,LHR,AA,513
1087,LYS,LHR,AA,757
1088,MAN,HEL,AA,1811
1089,MAN,LHR,AA,242
1090,MRS,LHR,AA,989
1091,MUC,LHR,AA,941
1092,MXP,LHR,AA,936
1093,NCE,LHR,AA,1041
1094,NCL,LHR,AA,404
1095,OSL,LHR,AA,1205
1096,OTP,LHR,AA,2103
1097,PRG,LHR,AA,1044
1098,PSA,LHR,AA,1186
1099,RTM,LHR,AA,341
1100,SOF,LHR,AA,2040
1101,STR,LHR,AA,756
1102,SVG,LHR,AA,909
1103,TLS,LHR,AA,882
1104,TXL,LHR,AA,947
1105,VCE,LHR,AA,1151
1106,VIE,LHR,AA,1275
1107,WAW,LHR,AA,1469
1108,ZAG,LHR,AA,1367
1109,ZRH,LHR,AA,788
1110,ACE,CGN,AB,2989
1111,ACE,DUS,AB,3006
1112,ACE,FUE,AB,60
1113,ACE,HAM,AB,3345
1114,ACE,LEJ,AB,3291
1115,ACE,MUC,AB,3058
1116,ACE,TXL,AB,3427
1117,ACE,ZRH,AB,2806
1118,AGP,CGN,AB,1829
1119,AGP,DUS,AB,1853
1120,AGP,HAM,AB,2191
1121,AGP,MUC,AB,1854
1122,AGP,PMI,AB,709
1123,AGP,STR,AB,1738
1124,AGP,TXL,AB,2245
1125,AGP,VIE,AB,2135
1126,ALC,DUS,AB,1555
1127,ALC,FRA,AB,1493
1128,ALC,HAM,AB,1886
1129,ALC,MUC,AB,1496
1130,ALC,PMI,AB,318
1131,ALC,STR,AB,1398
1132,ALC,TXL,AB,1913
1133,ALC,ZRH,AB,1260
1134,ARN,TXL,AB,838
1135,ARN,VIE,AB,1286
1136,BCN,DUS,AB,1167
1137,BCN,TXL,AB,1510
1138,BCN,VIE,AB,1369
1139,BDS,MUC,AB,984
1140,BDS,ZRH,AB,1064
1141,BEG,DUS,AB,1234
1142,BEG,FRA,AB,1054
1143,BEG,STR,AB,946
1144,BEG,TXL,AB,1002
1145,BIO,PMI,AB,628
1146,BRE,PMI,AB,1569
1147,BRI,TXL,AB,1296
1148,BSL,CTA,AB,1282
1149,BSL,HER,AB,1995
1150,BSL,IBZ,AB,1089
1151,BSL,LHR,AB,719
1152,BSL,LPA,AB,2950
1153,BSL,PMI,AB,973
1154,BSL,TFS,AB,3009
1155,BUD,TXL,AB,712
1156,CAG,DUS,AB,1350
1157,CAG,MUC,AB,1035
1158,CDG,VIE,AB,1035
1159,CFU,CGN,AB,1597
1160,CFU,DUS,AB,1650
1161,CFU,FMO,AB,1679
1162,CFU,FRA,AB,1461
1163,CFU,HAM,AB,1730
1164,CFU,MUC,AB,1168
1165,CFU,TXL,AB,1527
1166,CFU,VIE,AB,983
1167,CGN,ACE,AB,2989
1168,CGN,AGP,AB,1829
1169,CGN,CFU,AB,1597
1170,CGN,CLY,AB,935
1171,CGN,FUE,AB,3050
1172,CGN,IBZ,AB,1407
1173,CGN,KGS,AB,2224
1174,CGN,LPA,AB,3174
1175,CGN,MAH,AB,1244
1176,CGN,MUC,AB,435
1177,CGN,OLB,AB,1123
1178,CGN,PMI,AB,1303
1179,CGN,TFS,AB,3223
1180,CGN,TXL,AB,463
1181,CHQ,VIE,AB,1531
1182,CLY,CGN,AB,935
1183,CLY,DUS,AB,986
1184,CLY,FMM,AB,618
1185,CLY,SZG,AB,672
1186,CPH,DUS,AB,618
1187,CPH,PMI,AB,1930
1188,CPH,TXL,AB,342
1189,CPH,VIE,AB,876
1190,CTA,BSL,AB,1282
1191,CTA,DUS,AB,1670
1192,CTA,FRA,AB,1490
1193,CTA,MUC,AB,1239
1194,CTA,STR,AB,1334
1195,CTA,TXL,AB,1683
1196,CTA,ZRH,AB,1232
1197,DME,DUS,AB,2098
1198,DME,FRA,AB,2046
1199,DME,MUC,AB,1942
1200,DME,TXL,AB,1631
1201,DRS,DUS,AB,487
1202,DRS,HER,AB,1979
1203,DRS,PMI,AB,1545
1204,DRS,RHO,AB,1993
1205,DRS,TFS,AB,3606
1206,DTM,PMI,AB,1382
1207,DUS,ACE,AB,3006
1208,DUS,AGP,AB,1853
1209,DUS,ALC,AB,1555
1210,DUS,BCN,AB,1167
1211,DUS,BEG,AB,1234
1212,DUS,CAG,AB,1350
1213,DUS,CFU,AB,1650
1214,DUS,CLY,AB,986
1215,DUS,CPH,AB,618
1216,DUS,CTA,AB,1670
1217,DUS,DME,AB,2098
1218,DUS,DRS,AB,487
1219,DUS,FAO,AB,1967
1220,DUS,FCO,AB,1134
1221,DUS,FLR,AB,895
1222,DUS,FNC,AB,2814
1223,DUS,FUE,AB,3066
1224,DUS,GCI,AB,695
1225,DUS,GWT,AB,416
1226,DUS,HAM,AB,339
1227,DUS,HEL,AB,1507
1228,DUS,HER,AB,2302
1229,DUS,IBZ,AB,1443
1230,DUS,JER,AB,677
1231,DUS,KGS,AB,2273
1232,DUS,KVA,AB,1787
1233,DUS,LPA,AB,3189
1234,DUS,MAD,AB,1441
1235,DUS,MAH,AB,1285
1236,DUS,MJT,AB,2053
1237,DUS,MUC,AB,485
1238,DUS,MXP,AB,645
1239,DUS,NAP,AB,1292
1240,DUS,NCE,AB,849
1241,DUS,NUE,AB,364
1242,DUS,OLB,AB,1174
1243,DUS,PDL,AB,2947
1244,DUS,PMI,AB,1341
1245,DUS,PVK,AB,1753
1246,DUS,RHO,AB,2362
1247,DUS,RIX,AB,1279
1248,DUS,SKG,AB,1726
1249,DUS,SMI,AB,2186
1250,DUS,SPC,AB,3242
1251,DUS,STN,AB,455
1252,DUS,STR,AB,338
1253,DUS,SZG,AB,594
1254,DUS,TFS,AB,3237
1255,DUS,TXL,AB,468
1256,DUS,VCE,AB,763
1257,DUS,VIE,AB,787
1258,DUS,ZRH,AB,444
1259,DUS,ZTH,AB,1868
1260,FAO,DUS,AB,1967
1261,FAO,HAM,AB,2306
1262,FAO,MUC,AB,2038
1263,FAO,PMI,AB,975
1264,FAO,TXL,AB,2390
1265,FCO,DUS,AB,1134
1266,FCO,TXL,AB,1198
1267,FCO,VIE,AB,779
1268,FDH,IBZ,AB,1178
1269,FDH,PMI,AB,1053
1270,FKB,PMI,AB,1110
1271,FKB,TXL,AB,557
1272,FLR,DUS,AB,895
1273,FLR,STR,AB,563
1274,FLR,VIE,AB,632
1275,FMM,CLY,AB,618
1276,FMO,CFU,AB,1679
1277,FMO,IBZ,AB,1553
1278,FMO,PMI,AB,1449
1279,FNC,DUS,AB,2814
1280,FNC,LEJ,AB,3136
1281,FNC,MUC,AB,2947
1282,FNC,TXL,AB,3262
1283,FNC,VIE,AB,3264
1284,FNC,ZRH,AB,2688
1285,FRA,ALC,AB,1493
1286,FRA,BEG,AB,1054
1287,FRA,CFU,AB,1461
1288,FRA,CTA,AB,1490
1289,FRA,DME,AB,2046
1290,FRA,GCI,AB,804
1291,FRA,HEL,AB,1537
1292,FRA,IBZ,AB,1364
1293,FRA,LCY,AB,620
1294,FRA,LHR,AB,654
1295,FRA,MAD,AB,1422
1296,FRA,PMI,AB,1252
1297,FRA,RIX,AB,1270
1298,FRA,TXL,AB,431
1299,FRA,VIE,AB,620
1300,FUE,CGN,AB,3050
1301,FUE,DUS,AB,3066
1302,FUE,HAM,AB,3406
1303,FUE,LEJ,AB,3351
1304,FUE,MUC,AB,3116
1305,FUE,NUE,AB,3152
1306,FUE,SZG,AB,3155
1307,FUE,TXL,AB,3487
1308,FUE,VIE,AB,3401
1309,FUE,ZRH,AB,2865
1310,GCI,DUS,AB,695
1311,GCI,JER,AB,38
1312,GDN,TXL,AB,397
1313,GOT,TXL,AB,571
1314,GRZ,HER,AB,1528
1315,GRZ,PMI,AB,1316
1316,GRZ,TFS,AB,3482
1317,GRZ,TXL,AB,638
1318,GVA,MAD,AB,1009
1319,GWT,DUS,AB,416
1320,GWT,MUC,AB,766
1321,GWT,STR,AB,694
1322,GWT,TXL,AB,417
1323,GWT,ZRH,AB,828
1324,HAJ,IBZ,AB,1640
1325,HAJ,JER,AB,907
1326,HAJ,LHR,AB,703
1327,HAJ,PMI,AB,1530
1328,HAJ,STR,AB,420
1329,HAJ,VIE,AB,687
1330,HAM,ACE,AB,3345
1331,HAM,AGP,AB,2191
1332,HAM,ALC,AB,1886
1333,HAM,CFU,AB,1730
1334,HAM,DUS,AB,339
1335,HAM,FAO,AB,2306
1336,HAM,FUE,AB,3406
1337,HAM,HEL,AB,1168
1338,HAM,HER,AB,2352
1339,HAM,IBZ,AB,1766
1340,HAM,KGS,AB,2289
1341,HAM,LHR,AB,745
1342,HAM,LPA,AB,3528
1343,HAM,MUC,AB,600
1344,HAM,NUE,AB,465
1345,HAM,OLB,AB,1416
1346,HAM,PMI,AB,1658
1347,HAM,RIX,AB,956
1348,HAM,SKG,AB,1752
1349,HAM,STR,AB,551
1350,HAM,SZG,AB,682
1351,HAM,TFS,AB,3574
1352,HAM,VIE,AB,767
1353,HEL,DUS,AB,1507
1354,HEL,FRA,AB,1537
1355,HEL,HAM,AB,1168
1356,HEL,MUC,AB,1574
1357,HEL,TXL,AB,1118
1358,HEL,VIE,AB,1460
1359,HEL,ZRH,AB,1778
1360,HER,BSL,AB,1995
1361,HER,DRS,AB,1979
1362,HER,DUS,AB,2302
1363,HER,GRZ,AB,1528
1364,HER,HAM,AB,2352
1365,HER,LEJ,AB,2064
1366,HER,LNZ,AB,1695
1367,HER,MUC,AB,1817
1368,HER,NUE,AB,1947
1369,HER,SZG,AB,1711
1370,HER,TXL,AB,2131
1371,HER,VIE,AB,1587
1372,HER,ZRH,AB,1926
1373,IBZ,BSL,AB,1089
1374,IBZ,CGN,AB,1407
1375,IBZ,DUS,AB,1443
1376,IBZ,FDH,AB,1178
1377,IBZ,FMO,AB,1553
1378,IBZ,FRA,AB,1364
1379,IBZ,HAJ,AB,1640
1380,IBZ,HAM,AB,1766
1381,IBZ,MUC,AB,1344
1382,IBZ,NUE,AB,1409
1383,IBZ,PAD,AB,1524
1384,IBZ,PMI,AB,139
1385,IBZ,STR,AB,1258
1386,IBZ,TXL,AB,1775
1387,IBZ,ZRH,AB,1117
1388,INN,PMI,AB,1102
1389,JER,DUS,AB,677
1390,JER,FRA,AB,780
1391,JER,HAJ,AB,907
1392,JER,STR,AB,834
1393,JMK,VIE,AB,1384
1394,JTR,VIE,AB,1492
1395,KGD,TXL,AB,545
1396,KGS,CGN,AB,2224
1397,KGS,DUS,AB,2273
1398,KGS,HAM,AB,2289
1399,KGS,LEJ,AB,2005
1400,KGS,MUC,AB,1788
1401,KGS,TXL,AB,2057
1402,KLX,VIE,AB,1305
1403,KRK,TXL,AB,528
1404,KVA,DUS,AB,1787
1405,KVA,MUC,AB,1306
1406,LCY,FRA,AB,620
1407,LCY,ZRH,AB,759
1408,LED,TXL,AB,1317
1409,LEI,PMI,AB,538
1410,LEJ,ACE,AB,3291
1411,LEJ,FNC,AB,3136
1412,LEJ,FUE,AB,3351
1413,LEJ,HER,AB,2064
1414,LEJ,KGS,AB,2005
1415,LEJ,PMI,AB,1510
1416,LEJ,TFS,AB,3537
1417,LGW,SZG,AB,1022
1418,LHR,BSL,AB,719
1419,LHR,FRA,AB,654
1420,LHR,HAJ,AB,703
1421,LHR,HAM,AB,745
1422,LHR,MUC,AB,941
1423,LHR,ORY,AB,366
1424,LHR,STR,AB,756
1425,LHR,TXL,AB,947
1426,LHR,VIE,AB,1275
1427,LHR,ZRH,AB,788
1428,LNZ,HER,AB,1695
1429,LNZ,PMI,AB,1328
1430,LPA,BSL,AB,2950
1431,LPA,CGN,AB,3174
1432,LPA,DUS,AB,3189
1433,LPA,HAM,AB,3528
1434,LPA,MUC,AB,3254
1435,LPA,NUE,AB,3286
1436,LPA,SZG,AB,3296
1437,LPA,TXL,AB,3616
1438,LPA,VIE,AB,3544
1439,LPA,ZRH,AB,3001
1440,MAD,DUS,AB,1441
1441,MAD,FRA,AB,1422
1442,MAD,GVA,AB,1009
1443,MAD,MUC,AB,1496
1444,MAD,TXL,AB,1853
1445,MAD,VIE,AB,1805
1446,MAD,ZRH,AB,1240
1447,MAH,CGN,AB,1244
1448,MAH,DUS,AB,1285
1449,MAH,MUC,AB,1119
1450,MAH,PMI,AB,131
1451,MAH,TXL,AB,1572
1452,MJT,DUS,AB,2053
1453,MJT,MUC,AB,1571
1454,MLA,VIE,AB,1373
1455,MUC,ACE,AB,3058
1456,MUC,AGP,AB,1854
1457,MUC,ALC,AB,1496
1458,MUC,AOK,AB,1912
1459,MUC,BDS,AB,984
1460,MUC,CAG,AB,1035
1461,MUC,CFU,AB,1168
1462,MUC,CGN,AB,435
1463,MUC,CTA,AB,1239
1464,MUC,DME,AB,1942
1465,MUC,DUS,AB,485
1466,MUC,FAO,AB,2038
1467,MUC,FNC,AB,2947
1468,MUC,FUE,AB,3116
1469,MUC,GWT,AB,766
1470,MUC,HAM,AB,600
1471,MUC,HEL,AB,1574
1472,MUC,HER,AB,1817
1473,MUC,IBZ,AB,1344
1474,MUC,KGS,AB,1788
1475,MUC,KVA,AB,1306
1476,MUC,LHR,AB,941
1477,MUC,LPA,AB,3254
1478,MUC,MAD,AB,1496
1479,MUC,MAH,AB,1119
1480,MUC,MJT,AB,1571
1481,MUC,NAP,AB,853
1482,MUC,OLB,AB,848
1483,MUC,PMI,AB,1215
1484,MUC,PVK,AB,1271
1485,MUC,RHO,AB,1878
1486,MUC,RIX,AB,1254
1487,MUC,SKG,AB,1241
1488,MUC,SMI,AB,1702
1489,MUC,TFS,AB,3317
1490,MUC,TXL,AB,479
1491,MUC,VIE,AB,355
1492,MUC,ZTH,AB,1389
1493,MXP,DUS,AB,645
1494,MXP,TXL,AB,838
1495,MXP,VIE,AB,656
1496,NAP,DUS,AB,1292
1497,NAP,MUC,AB,853
1498,NAP,STR,AB,954
1499,NAP,TXL,AB,1300
1500,NAP,ZRH,AB,862
1501,NCE,DUS,AB,849
1502,NCE,VIE,AB,876
1503,NUE,DUS,AB,364
1504,NUE,FUE,AB,3152
1505,NUE,HAM,AB,465
1506,NUE,HER,AB,1947
1507,NUE,IBZ,AB,1409
1508,NUE,KGS,AB,1911
1509,NUE,LPA,AB,3286
1510,NUE,OLB,AB,964
1511,NUE,PMI,AB,1286
1512,NUE,RHO,AB,1999
1513,NUE,SKG,AB,1364
1514,NUE,SMI,AB,1823
1515,NUE,SPU,AB,773
1516,NUE,TFS,AB,3345
1517,NUE,TXL,AB,373
1518,NUE,VIE,AB,430
1519,OLB,CGN,AB,1123
1520,OLB,DUS,AB,1174
1521,OLB,HAM,AB,1416
1522,OLB,MUC,AB,848
1523,OLB,NUE,AB,964
1524,OLB,STR,AB,866
1525,OLB,TXL,AB,1327
1526,OLB,VIE,AB,976
1527,OLB,ZRH,AB,734
1528,ORY,LHR,AB,366
1529,ORY,TXL,AB,878
1530,OSL,TXL,AB,859
1531,OTP,TXL,AB,1291
1532,PAD,IBZ,AB,1524
1533,PAD,PMI,AB,1415
1534,PDL,DUS,AB,2947
1535,PMI,AGP,AB,709
1536,PMI,ALC,AB,318
1537,PMI,BIO,AB,628
1538,PMI,BRE,AB,1569
1539,PMI,BSL,AB,973
1540,PMI,CGN,AB,1303
1541,PMI,CPH,AB,1930
1542,PMI,DRS,AB,1545
1543,PMI,DTM,AB,1382
1544,PMI,DUS,AB,1341
1545,PMI,FAO,AB,975
1546,PMI,FDH,AB,1053
1547,PMI,FKB,AB,1110
1548,PMI,FMO,AB,1449
1549,PMI,FRA,AB,1252
1550,PMI,GRZ,AB,1316
1551,PMI,HAJ,AB,1530
1552,PMI,HAM,AB,1658
1553,PMI,IBZ,AB,139
1554,PMI,INN,AB,1102
1555,PMI,LEI,AB,538
1556,PMI,LEJ,AB,1510
1557,PMI,LNZ,AB,1328
1558,PMI,MAH,AB,131
1559,PMI,MUC,AB,1215
1560,PMI,NUE,AB,1286
1561,PMI,PAD,AB,1415
1562,PMI,SCN,AB,1128
1563,PMI,STR,AB,1139
1564,PMI,SVQ,AB,787
1565,PMI,SZG,AB,1231
1566,PMI,TXL,AB,1655
1567,PMI,VIE,AB,1457
1568,PMI,VLC,AB,276
1569,PMI,XRY,AB,829
1570,PMI,ZRH,AB,996
1571,PVK,DUS,AB,1753
1572,PVK,MUC,AB,1271
1573,PVK,VIE,AB,1075
1574,RHO,DRS,AB,1993
1575,RHO,DUS,AB,2362
1576,RHO,MUC,AB,1878
1577,RHO,NUE,AB,1999
1578,RHO,TXL,AB,2136
1579,RHO,VIE,AB,1606
1580,RIX,DUS,AB,1279
1581,RIX,FRA,AB,1270
1582,RIX,HAM,AB,956
1583,RIX,MUC,AB,1254
1584,RIX,TXL,AB,838
1585,SCN,PMI,AB,1128
1586,SCN,TXL,AB,570
1587,SKG,DUS,AB,1726
1588,SKG,HAM,AB,1752
1589,SKG,MUC,AB,1241
1590,SKG,NUE,AB,1364
1591,SKG,STR,AB,1414
1592,SKG,TXL,AB,1526
1593,SKG,VIE,AB,984
1594,SMI,DUS,AB,2186
1595,SMI,MUC,AB,1702
1596,SMI,NUE,AB,1823
1597,SMI,TXL,AB,1961
1598,SOF,TXL,AB,1330
1599,SPC,DUS,AB,3242
1600,SPU,NUE,AB,773
1601,STN,DUS,AB,455
1602,STR,AGP,AB,1738
1603,STR,ALC,AB,1398
1604,STR,BEG,AB,946
1605,STR,CTA,AB,1334
1606,STR,DUS,AB,338
1607,STR,FLR,AB,563
1608,STR,GWT,AB,694
1609,STR,HAJ,AB,420
1610,STR,HAM,AB,551
1611,STR,IBZ,AB,1258
1612,STR,JER,AB,834
1613,STR,LHR,AB,756
1614,STR,NAP,AB,954
1615,STR,OLB,AB,866
1616,STR,PMI,AB,1139
1617,STR,SKG,AB,1414
1618,STR,TXL,AB,516
1619,STR,VCE,AB,425
1620,SUF,ZRH,AB,1136
1621,SVQ,PMI,AB,787
1622,SZG,ACE,AB,3097
1623,SZG,CLY,AB,672
1624,SZG,DUS,AB,594
1625,SZG,HAM,AB,682
1626,SZG,HER,AB,1711
1627,SZG,LGW,AB,1022
1628,SZG,LPA,AB,3296
1629,SZG,PMI,AB,1231
1630,SZG,TFS,AB,3362
1631,SZG,TXL,AB,530
1632,SZG,VIE,AB,267
1633,TFS,BSL,AB,3009
1634,TFS,CGN,AB,3223
1635,TFS,DRS,AB,3606
1636,TFS,DUS,AB,3237
1637,TFS,GRZ,AB,3482
1638,TFS,HAM,AB,3574
1639,TFS,LEJ,AB,3537
1640,TFS,MUC,AB,3317
1641,TFS,NUE,AB,3345
1642,TFS,SZG,AB,3362
1643,TFS,TXL,AB,3670
1644,TFS,VIE,AB,3613
1645,TFS,ZRH,AB,3062
1646,TXL,ACE,AB,3427
1647,TXL,AGP,AB,2245
1648,TXL,ALC,AB,1913
1649,TXL,ARN,AB,838
1650,TXL,BCN,AB,1510
1651,TXL,BEG,AB,1002
1652,TXL,BRI,AB,1296
1653,TXL,BUD,AB,712
1654,TXL,CFU,AB,1527
1655,TXL,CGN,AB,463
1656,TXL,CPH,AB,342
1657,TXL,CTA,AB,1683
1658,TXL,DME,AB,1631
1659,TXL,DUS,AB,468
1660,TXL,FAO,AB,2390
1661,TXL,FCO,AB,1198
1662,TXL,FKB,AB,557
1663,TXL,FNC,AB,3262
1664,TXL,FRA,AB,431
1665,TXL,FUE,AB,3487
1666,TXL,GDN,AB,397
1667,TXL,GOT,AB,571
1668,TXL,GRZ,AB,638
1669,TXL,GWT,AB,417
1670,TXL,HEL,AB,1118
1671,TXL,HER,AB,2131
1672,TXL,IBZ,AB,1775
1673,TXL,KGD,AB,545
1674,TXL,KGS,AB,2057
1675,TXL,KRK,AB,528
1676,TXL,LED,AB,1317
1677,TXL,LHR,AB,947
1678,TXL,LPA,AB,3616
1679,TXL,MAD,AB,1853
1680,TXL,MAH,AB,1572
1681,TXL,MUC,AB,479
1682,TXL,MXP,AB,838
1683,TXL,NAP,AB,1300
1684,TXL,NUE,AB,373
1685,TXL,OLB,AB,1327
1686,TXL,ORY,AB,878
1687,TXL,OSL,AB,859
1688,TXL,OTP,AB,1291
1689,TXL,PMI,AB,1655
1690,TXL,RHO,AB,2136
1691,TXL,RIX,AB,838
1692,TXL,SCN,AB,570
1693,TXL,SKG,AB,1526
1694,TXL,SMI,AB,1961
1695,TXL,SOF,AB,1330
1696,TXL,STR,AB,516
1697,TXL,SZG,AB,530
1698,TXL,TFS,AB,3670
1699,TXL,VCE,AB,787
1700,TXL,VIE,AB,546
1701,TXL,WAW,AB,523
1702,TXL,ZRH,AB,659
1703,VCE,DUS,AB,763
1704,VCE,STR,AB,425
1705,VCE,TXL,AB,787
1706,VIE,ACE,AB,3343
1707,VIE,AGP,AB,2135
1708,VIE,ARN,AB,1286
1709,VIE,BCN,AB,1369
1710,VIE,CDG,AB,1035
1711,VIE,CFU,AB,983
1712,VIE,CHQ,AB,1531
1713,VIE,CPH,AB,876
1714,VIE,DUS,AB,787
1715,VIE,FCO,AB,779
1716,VIE,FLR,AB,632
1717,VIE,FNC,AB,3264
1718,VIE,FRA,AB,620
1719,VIE,HAJ,AB,687
1720,VIE,HAM,AB,767
1721,VIE,HEL,AB,1460
1722,VIE,HER,AB,1587
1723,VIE,JMK,AB,1384
1724,VIE,JTR,AB,1492
1725,VIE,KLX,AB,1305
1726,VIE,LHR,AB,1275
1727,VIE,LPA,AB,3544
1728,VIE,MAD,AB,1805
1729,VIE,MLA,AB,1373
1730,VIE,MUC,AB,355
1731,VIE,MXP,AB,656
1732,VIE,NCE,AB,876
1733,VIE,NUE,AB,430
1734,VIE,OLB,AB,976
1735,VIE,PMI,AB,1457
1736,VIE,PVK,AB,1075
1737,VIE,RHO,AB,1606
1738,VIE,SKG,AB,984
1739,VIE,SZG,AB,267
1740,VIE,TFS,AB,3613
1741,VIE,TXL,AB,546
1742,VIE,VLC,AB,1664
1743,VIE,VOL,AB,1107
1744,VIE,ZRH,AB,603
1745,VIE,ZTH,AB,1203
1746,VLC,PMI,AB,276
1747,VLC,VIE,AB,1664
1748,VOL,VIE,AB,1107
1749,WAW,TXL,AB,523
1750,XRY,PMI,AB,829
1751,ZRH,ACE,AB,2806
1752,ZRH,ALC,AB,1260
1753,ZRH,BDS,AB,1064
1754,ZRH,CTA,AB,1232
1755,ZRH,DUS,AB,444
1756,ZRH,FNC,AB,2688
